source,source_label,relation,target,target_label,score
user_71,Student,attempted,quiz_249,Quiz,
user_71,Student,scored_on,quiz_249,Quiz,19.0
user_71,Student,attempted,quiz_250,Quiz,
user_71,Student,scored_on,quiz_250,Quiz,18.0
user_71,Student,attempted,quiz_251,Quiz,
user_71,Student,scored_on,quiz_251,Quiz,18.0
user_71,Student,attempted,quiz_252,Quiz,
user_71,Student,scored_on,quiz_252,Quiz,19.0
user_71,Student,attempted,quiz_253,Quiz,
user_71,Student,scored_on,quiz_253,Quiz,2.0
user_71,Student,attempted,quiz_254,Quiz,
user_71,Student,scored_on,quiz_254,Quiz,18.0
user_71,Student,attempted,quiz_255,Quiz,
user_71,Student,scored_on,quiz_255,Quiz,19.0
course_4,Course,includes,module_66,Module,
module_66,Module,has_lesson,lesson_bai-1-tong-quan-ve-bao-mat-thong-tin,Lesson,
module_66,Module,has_lesson,lesson_bai-2-ma-hoa-doi-xung-co-dien,Lesson,
module_66,Module,has_lesson,lesson_bai-3-ma-hoa-doi-xung-hien-dai,Lesson,
module_66,Module,has_lesson,lesson_bai-4-ma-hoa-khoa-cong-khai-rsa,Lesson,
module_66,Module,has_lesson,lesson_bai-5-quan-lu-khoa-dung-ma-khoa-cong-khai,Lesson,
module_66,Module,has_lesson,lesson_bai-6-ma-chung-thuc-thong-diep-va-ham-bam,Lesson,
module_66,Module,has_lesson,lesson_bai-7-bao-mat-mang-noi-bo-va-an-toan-ip,Lesson,
module_66,Module,has_lesson,lesson_bai-8-bao-mat-web-va-mail,Lesson,
module_66,Module,has_lesson,lesson_bai-9-ung-dung-kiem-soat-truy-cap-aaa-tacacs+-radius,Lesson,
module_66,Module,has_quiz,quiz_256,Quiz,
quiz_256,Quiz,has_question,question_3780,Question,
quiz_256,Quiz,has_question,question_3781,Question,
quiz_256,Quiz,has_question,question_3782,Question,
quiz_256,Quiz,has_question,question_3783,Question,
quiz_256,Quiz,has_question,question_3784,Question,
quiz_256,Quiz,has_question,question_3785,Question,
quiz_256,Quiz,has_question,question_3786,Question,
quiz_256,Quiz,has_question,question_3787,Question,
quiz_256,Quiz,has_question,question_3788,Question,
quiz_256,Quiz,has_question,question_3789,Question,
quiz_256,Quiz,has_question,question_3790,Question,
quiz_256,Quiz,has_question,question_3791,Question,
quiz_256,Quiz,has_question,question_3792,Question,
quiz_256,Quiz,has_question,question_3793,Question,
quiz_256,Quiz,has_question,question_3794,Question,
quiz_256,Quiz,has_question,question_3795,Question,
quiz_256,Quiz,has_question,question_3796,Question,
quiz_256,Quiz,has_question,question_3797,Question,
quiz_256,Quiz,has_question,question_3798,Question,
quiz_256,Quiz,has_question,question_3799,Question,
module_66,Module,has_quiz,quiz_257,Quiz,
quiz_257,Quiz,has_question,question_3800,Question,
quiz_257,Quiz,has_question,question_3801,Question,
quiz_257,Quiz,has_question,question_3802,Question,
quiz_257,Quiz,has_question,question_3803,Question,
quiz_257,Quiz,has_question,question_3804,Question,
quiz_257,Quiz,has_question,question_3805,Question,
quiz_257,Quiz,has_question,question_3806,Question,
quiz_257,Quiz,has_question,question_3807,Question,
quiz_257,Quiz,has_question,question_3808,Question,
quiz_257,Quiz,has_question,question_3809,Question,
quiz_257,Quiz,has_question,question_3810,Question,
quiz_257,Quiz,has_question,question_3811,Question,
quiz_257,Quiz,has_question,question_3812,Question,
quiz_257,Quiz,has_question,question_3813,Question,
quiz_257,Quiz,has_question,question_3814,Question,
quiz_257,Quiz,has_question,question_3815,Question,
quiz_257,Quiz,has_question,question_3816,Question,
quiz_257,Quiz,has_question,question_3817,Question,
quiz_257,Quiz,has_question,question_3818,Question,
quiz_257,Quiz,has_question,question_3819,Question,
module_66,Module,has_quiz,quiz_258,Quiz,
quiz_258,Quiz,has_question,question_3820,Question,
quiz_258,Quiz,has_question,question_3821,Question,
quiz_258,Quiz,has_question,question_3822,Question,
quiz_258,Quiz,has_question,question_3823,Question,
quiz_258,Quiz,has_question,question_3824,Question,
quiz_258,Quiz,has_question,question_3825,Question,
quiz_258,Quiz,has_question,question_3826,Question,
quiz_258,Quiz,has_question,question_3827,Question,
quiz_258,Quiz,has_question,question_3828,Question,
quiz_258,Quiz,has_question,question_3829,Question,
quiz_258,Quiz,has_question,question_3830,Question,
quiz_258,Quiz,has_question,question_3831,Question,
quiz_258,Quiz,has_question,question_3832,Question,
quiz_258,Quiz,has_question,question_3833,Question,
quiz_258,Quiz,has_question,question_3834,Question,
quiz_258,Quiz,has_question,question_3835,Question,
quiz_258,Quiz,has_question,question_3836,Question,
quiz_258,Quiz,has_question,question_3837,Question,
quiz_258,Quiz,has_question,question_3838,Question,
quiz_258,Quiz,has_question,question_3839,Question,
module_66,Module,has_quiz,quiz_259,Quiz,
quiz_259,Quiz,has_question,question_3840,Question,
quiz_259,Quiz,has_question,question_3841,Question,
quiz_259,Quiz,has_question,question_3842,Question,
quiz_259,Quiz,has_question,question_3843,Question,
quiz_259,Quiz,has_question,question_3844,Question,
quiz_259,Quiz,has_question,question_3845,Question,
quiz_259,Quiz,has_question,question_3846,Question,
quiz_259,Quiz,has_question,question_3847,Question,
quiz_259,Quiz,has_question,question_3848,Question,
quiz_259,Quiz,has_question,question_3849,Question,
quiz_259,Quiz,has_question,question_3850,Question,
quiz_259,Quiz,has_question,question_3851,Question,
quiz_259,Quiz,has_question,question_3852,Question,
quiz_259,Quiz,has_question,question_3853,Question,
quiz_259,Quiz,has_question,question_3854,Question,
quiz_259,Quiz,has_question,question_3855,Question,
quiz_259,Quiz,has_question,question_3856,Question,
quiz_259,Quiz,has_question,question_3857,Question,
quiz_259,Quiz,has_question,question_3858,Question,
quiz_259,Quiz,has_question,question_3859,Question,
module_66,Module,has_quiz,quiz_260,Quiz,
quiz_260,Quiz,has_question,question_3860,Question,
quiz_260,Quiz,has_question,question_3861,Question,
quiz_260,Quiz,has_question,question_3862,Question,
quiz_260,Quiz,has_question,question_3863,Question,
quiz_260,Quiz,has_question,question_3864,Question,
quiz_260,Quiz,has_question,question_3865,Question,
quiz_260,Quiz,has_question,question_3866,Question,
quiz_260,Quiz,has_question,question_3867,Question,
quiz_260,Quiz,has_question,question_3868,Question,
quiz_260,Quiz,has_question,question_3869,Question,
quiz_260,Quiz,has_question,question_3870,Question,
quiz_260,Quiz,has_question,question_3871,Question,
quiz_260,Quiz,has_question,question_3872,Question,
quiz_260,Quiz,has_question,question_3873,Question,
quiz_260,Quiz,has_question,question_3874,Question,
quiz_260,Quiz,has_question,question_3875,Question,
quiz_260,Quiz,has_question,question_3876,Question,
quiz_260,Quiz,has_question,question_3877,Question,
quiz_260,Quiz,has_question,question_3878,Question,
quiz_260,Quiz,has_question,question_3879,Question,
module_66,Module,has_quiz,quiz_261,Quiz,
quiz_261,Quiz,has_question,question_3880,Question,
quiz_261,Quiz,has_question,question_3881,Question,
quiz_261,Quiz,has_question,question_3882,Question,
quiz_261,Quiz,has_question,question_3883,Question,
quiz_261,Quiz,has_question,question_3884,Question,
quiz_261,Quiz,has_question,question_3885,Question,
quiz_261,Quiz,has_question,question_3886,Question,
quiz_261,Quiz,has_question,question_3887,Question,
quiz_261,Quiz,has_question,question_3888,Question,
quiz_261,Quiz,has_question,question_3889,Question,
quiz_261,Quiz,has_question,question_3890,Question,
quiz_261,Quiz,has_question,question_3891,Question,
quiz_261,Quiz,has_question,question_3892,Question,
quiz_261,Quiz,has_question,question_3893,Question,
quiz_261,Quiz,has_question,question_3894,Question,
quiz_261,Quiz,has_question,question_3895,Question,
quiz_261,Quiz,has_question,question_3896,Question,
quiz_261,Quiz,has_question,question_3897,Question,
quiz_261,Quiz,has_question,question_3898,Question,
quiz_261,Quiz,has_question,question_3899,Question,
module_66,Module,has_quiz,quiz_262,Quiz,
quiz_262,Quiz,has_question,question_3900,Question,
quiz_262,Quiz,has_question,question_3901,Question,
quiz_262,Quiz,has_question,question_3902,Question,
quiz_262,Quiz,has_question,question_3903,Question,
quiz_262,Quiz,has_question,question_3904,Question,
quiz_262,Quiz,has_question,question_3905,Question,
quiz_262,Quiz,has_question,question_3906,Question,
quiz_262,Quiz,has_question,question_3907,Question,
quiz_262,Quiz,has_question,question_3908,Question,
quiz_262,Quiz,has_question,question_3909,Question,
quiz_262,Quiz,has_question,question_3910,Question,
quiz_262,Quiz,has_question,question_3911,Question,
quiz_262,Quiz,has_question,question_3912,Question,
quiz_262,Quiz,has_question,question_3913,Question,
quiz_262,Quiz,has_question,question_3914,Question,
quiz_262,Quiz,has_question,question_3915,Question,
quiz_262,Quiz,has_question,question_3916,Question,
quiz_262,Quiz,has_question,question_3917,Question,
quiz_262,Quiz,has_question,question_3918,Question,
quiz_262,Quiz,has_question,question_3919,Question,
module_66,Module,has_quiz,quiz_263,Quiz,
quiz_263,Quiz,has_question,question_3920,Question,
quiz_263,Quiz,has_question,question_3921,Question,
quiz_263,Quiz,has_question,question_3922,Question,
quiz_263,Quiz,has_question,question_3923,Question,
quiz_263,Quiz,has_question,question_3924,Question,
quiz_263,Quiz,has_question,question_3925,Question,
quiz_263,Quiz,has_question,question_3926,Question,
quiz_263,Quiz,has_question,question_3927,Question,
quiz_263,Quiz,has_question,question_3928,Question,
quiz_263,Quiz,has_question,question_3929,Question,
quiz_263,Quiz,has_question,question_3930,Question,
quiz_263,Quiz,has_question,question_3931,Question,
quiz_263,Quiz,has_question,question_3932,Question,
quiz_263,Quiz,has_question,question_3933,Question,
quiz_263,Quiz,has_question,question_3934,Question,
quiz_263,Quiz,has_question,question_3935,Question,
quiz_263,Quiz,has_question,question_3936,Question,
quiz_263,Quiz,has_question,question_3937,Question,
quiz_263,Quiz,has_question,question_3938,Question,
quiz_263,Quiz,has_question,question_3939,Question,
module_66,Module,has_quiz,quiz_264,Quiz,
quiz_264,Quiz,has_question,question_3940,Question,
quiz_264,Quiz,has_question,question_3941,Question,
quiz_264,Quiz,has_question,question_3942,Question,
quiz_264,Quiz,has_question,question_3943,Question,
quiz_264,Quiz,has_question,question_3944,Question,
quiz_264,Quiz,has_question,question_3945,Question,
quiz_264,Quiz,has_question,question_3946,Question,
quiz_264,Quiz,has_question,question_3947,Question,
quiz_264,Quiz,has_question,question_3948,Question,
quiz_264,Quiz,has_question,question_3949,Question,
quiz_264,Quiz,has_question,question_3950,Question,
quiz_264,Quiz,has_question,question_3951,Question,
quiz_264,Quiz,has_question,question_3952,Question,
quiz_264,Quiz,has_question,question_3953,Question,
quiz_264,Quiz,has_question,question_3954,Question,
quiz_264,Quiz,has_question,question_3955,Question,
quiz_264,Quiz,has_question,question_3956,Question,
quiz_264,Quiz,has_question,question_3957,Question,
quiz_264,Quiz,has_question,question_3958,Question,
quiz_264,Quiz,has_question,question_3959,Question,
user_39,Student,attempted,quiz_256,Quiz,
user_39,Student,scored_on,quiz_256,Quiz,18.0
user_40,Student,attempted,quiz_256,Quiz,
user_40,Student,scored_on,quiz_256,Quiz,17.0
user_42,Student,attempted,quiz_256,Quiz,
user_42,Student,scored_on,quiz_256,Quiz,15.0
user_43,Student,attempted,quiz_256,Quiz,
user_43,Student,scored_on,quiz_256,Quiz,16.0
user_44,Student,attempted,quiz_256,Quiz,
user_44,Student,scored_on,quiz_256,Quiz,19.0
user_45,Student,attempted,quiz_256,Quiz,
user_45,Student,scored_on,quiz_256,Quiz,19.0
user_47,Student,attempted,quiz_256,Quiz,
user_47,Student,scored_on,quiz_256,Quiz,16.0
user_48,Student,attempted,quiz_256,Quiz,
user_48,Student,scored_on,quiz_256,Quiz,17.0
user_49,Student,attempted,quiz_256,Quiz,
user_49,Student,scored_on,quiz_256,Quiz,18.0
user_50,Student,attempted,quiz_256,Quiz,
user_50,Student,scored_on,quiz_256,Quiz,16.0
user_52,Student,attempted,quiz_256,Quiz,
user_52,Student,scored_on,quiz_256,Quiz,20.0
user_53,Student,attempted,quiz_256,Quiz,
user_53,Student,scored_on,quiz_256,Quiz,17.0
user_54,Student,attempted,quiz_256,Quiz,
user_54,Student,scored_on,quiz_256,Quiz,18.0
user_55,Student,attempted,quiz_256,Quiz,
user_55,Student,scored_on,quiz_256,Quiz,15.0
user_56,Student,attempted,quiz_256,Quiz,
user_56,Student,scored_on,quiz_256,Quiz,20.0
user_57,Student,attempted,quiz_256,Quiz,
user_57,Student,scored_on,quiz_256,Quiz,18.0
user_58,Student,attempted,quiz_256,Quiz,
user_58,Student,scored_on,quiz_256,Quiz,16.0
user_59,Student,attempted,quiz_256,Quiz,
user_59,Student,scored_on,quiz_256,Quiz,20.0
user_60,Student,attempted,quiz_256,Quiz,
user_60,Student,scored_on,quiz_256,Quiz,19.0
user_62,Student,attempted,quiz_256,Quiz,
user_62,Student,scored_on,quiz_256,Quiz,19.0
user_63,Student,attempted,quiz_256,Quiz,
user_63,Student,scored_on,quiz_256,Quiz,18.0
user_64,Student,attempted,quiz_256,Quiz,
user_64,Student,scored_on,quiz_256,Quiz,15.0
user_65,Student,attempted,quiz_256,Quiz,
user_65,Student,scored_on,quiz_256,Quiz,16.0
user_66,Student,attempted,quiz_256,Quiz,
user_66,Student,scored_on,quiz_256,Quiz,15.0
user_71,Student,attempted,quiz_256,Quiz,
user_71,Student,scored_on,quiz_256,Quiz,19.0
user_39,Student,attempted,quiz_257,Quiz,
user_39,Student,scored_on,quiz_257,Quiz,19.0
user_40,Student,attempted,quiz_257,Quiz,
user_40,Student,scored_on,quiz_257,Quiz,17.0
user_42,Student,attempted,quiz_257,Quiz,
user_42,Student,scored_on,quiz_257,Quiz,16.0
user_43,Student,attempted,quiz_257,Quiz,
user_43,Student,scored_on,quiz_257,Quiz,17.0
user_44,Student,attempted,quiz_257,Quiz,
user_44,Student,scored_on,quiz_257,Quiz,18.0
user_45,Student,attempted,quiz_257,Quiz,
user_45,Student,scored_on,quiz_257,Quiz,19.0
user_47,Student,attempted,quiz_257,Quiz,
user_47,Student,scored_on,quiz_257,Quiz,17.0
user_48,Student,attempted,quiz_257,Quiz,
user_48,Student,scored_on,quiz_257,Quiz,15.0
user_49,Student,attempted,quiz_257,Quiz,
user_49,Student,scored_on,quiz_257,Quiz,19.0
user_50,Student,attempted,quiz_257,Quiz,
user_50,Student,scored_on,quiz_257,Quiz,17.0
user_52,Student,attempted,quiz_257,Quiz,
user_52,Student,scored_on,quiz_257,Quiz,19.0
user_53,Student,attempted,quiz_257,Quiz,
user_53,Student,scored_on,quiz_257,Quiz,16.0
user_54,Student,attempted,quiz_257,Quiz,
user_54,Student,scored_on,quiz_257,Quiz,18.0
user_55,Student,attempted,quiz_257,Quiz,
user_55,Student,scored_on,quiz_257,Quiz,14.0
user_56,Student,attempted,quiz_257,Quiz,
user_56,Student,scored_on,quiz_257,Quiz,18.0
user_57,Student,attempted,quiz_257,Quiz,
user_57,Student,scored_on,quiz_257,Quiz,18.0
user_58,Student,attempted,quiz_257,Quiz,
user_58,Student,scored_on,quiz_257,Quiz,16.0
user_59,Student,attempted,quiz_257,Quiz,
user_59,Student,scored_on,quiz_257,Quiz,18.0
user_60,Student,attempted,quiz_257,Quiz,
user_60,Student,scored_on,quiz_257,Quiz,19.0
user_62,Student,attempted,quiz_257,Quiz,
user_62,Student,scored_on,quiz_257,Quiz,15.0
user_63,Student,attempted,quiz_257,Quiz,
user_63,Student,scored_on,quiz_257,Quiz,18.0
user_64,Student,attempted,quiz_257,Quiz,
user_64,Student,scored_on,quiz_257,Quiz,13.0
user_65,Student,attempted,quiz_257,Quiz,
user_65,Student,scored_on,quiz_257,Quiz,16.0
user_66,Student,attempted,quiz_257,Quiz,
user_66,Student,scored_on,quiz_257,Quiz,14.0
user_71,Student,attempted,quiz_257,Quiz,
user_71,Student,scored_on,quiz_257,Quiz,18.0
user_39,Student,attempted,quiz_258,Quiz,
user_39,Student,scored_on,quiz_258,Quiz,18.0
user_40,Student,attempted,quiz_258,Quiz,
user_40,Student,scored_on,quiz_258,Quiz,15.0
user_42,Student,attempted,quiz_258,Quiz,
user_42,Student,scored_on,quiz_258,Quiz,17.0
user_43,Student,attempted,quiz_258,Quiz,
user_43,Student,scored_on,quiz_258,Quiz,17.0
user_44,Student,attempted,quiz_258,Quiz,
user_44,Student,scored_on,quiz_258,Quiz,19.0
user_45,Student,attempted,quiz_258,Quiz,
user_45,Student,scored_on,quiz_258,Quiz,19.0
user_47,Student,attempted,quiz_258,Quiz,
user_47,Student,scored_on,quiz_258,Quiz,19.0
user_48,Student,attempted,quiz_258,Quiz,
user_48,Student,scored_on,quiz_258,Quiz,17.0
user_49,Student,attempted,quiz_258,Quiz,
user_49,Student,scored_on,quiz_258,Quiz,18.0
user_50,Student,attempted,quiz_258,Quiz,
user_50,Student,scored_on,quiz_258,Quiz,17.0
user_52,Student,attempted,quiz_258,Quiz,
user_52,Student,scored_on,quiz_258,Quiz,19.0
user_53,Student,attempted,quiz_258,Quiz,
user_53,Student,scored_on,quiz_258,Quiz,15.0
user_54,Student,attempted,quiz_258,Quiz,
user_54,Student,scored_on,quiz_258,Quiz,19.0
user_55,Student,attempted,quiz_258,Quiz,
user_55,Student,scored_on,quiz_258,Quiz,14.0
user_56,Student,attempted,quiz_258,Quiz,
user_56,Student,scored_on,quiz_258,Quiz,18.0
user_57,Student,attempted,quiz_258,Quiz,
user_57,Student,scored_on,quiz_258,Quiz,18.0
user_58,Student,attempted,quiz_258,Quiz,
user_58,Student,scored_on,quiz_258,Quiz,15.0
user_59,Student,attempted,quiz_258,Quiz,
user_59,Student,scored_on,quiz_258,Quiz,18.0
user_60,Student,attempted,quiz_258,Quiz,
user_60,Student,scored_on,quiz_258,Quiz,18.0
user_62,Student,attempted,quiz_258,Quiz,
user_62,Student,scored_on,quiz_258,Quiz,15.0
user_63,Student,attempted,quiz_258,Quiz,
user_63,Student,scored_on,quiz_258,Quiz,19.0
user_64,Student,attempted,quiz_258,Quiz,
user_64,Student,scored_on,quiz_258,Quiz,13.0
user_65,Student,attempted,quiz_258,Quiz,
user_65,Student,scored_on,quiz_258,Quiz,15.0
user_66,Student,attempted,quiz_258,Quiz,
user_66,Student,scored_on,quiz_258,Quiz,13.0
user_71,Student,attempted,quiz_258,Quiz,
user_71,Student,scored_on,quiz_258,Quiz,18.0
user_39,Student,attempted,quiz_259,Quiz,
user_39,Student,scored_on,quiz_259,Quiz,18.0
user_40,Student,attempted,quiz_259,Quiz,
user_40,Student,scored_on,quiz_259,Quiz,17.0
user_42,Student,attempted,quiz_259,Quiz,
user_42,Student,scored_on,quiz_259,Quiz,18.0
user_43,Student,attempted,quiz_259,Quiz,
user_43,Student,scored_on,quiz_259,Quiz,15.0
user_44,Student,attempted,quiz_259,Quiz,
user_44,Student,scored_on,quiz_259,Quiz,18.0
user_45,Student,attempted,quiz_259,Quiz,
user_45,Student,scored_on,quiz_259,Quiz,19.0
user_47,Student,attempted,quiz_259,Quiz,
user_47,Student,scored_on,quiz_259,Quiz,16.0
user_48,Student,attempted,quiz_259,Quiz,
user_48,Student,scored_on,quiz_259,Quiz,16.0
user_49,Student,attempted,quiz_259,Quiz,
user_49,Student,scored_on,quiz_259,Quiz,18.0
user_50,Student,attempted,quiz_259,Quiz,
user_50,Student,scored_on,quiz_259,Quiz,16.0
user_52,Student,attempted,quiz_259,Quiz,
user_52,Student,scored_on,quiz_259,Quiz,18.0
user_53,Student,attempted,quiz_259,Quiz,
user_53,Student,scored_on,quiz_259,Quiz,17.0
user_54,Student,attempted,quiz_259,Quiz,
user_54,Student,scored_on,quiz_259,Quiz,19.0
user_55,Student,attempted,quiz_259,Quiz,
user_55,Student,scored_on,quiz_259,Quiz,14.0
user_56,Student,attempted,quiz_259,Quiz,
user_56,Student,scored_on,quiz_259,Quiz,19.0
user_57,Student,attempted,quiz_259,Quiz,
user_57,Student,scored_on,quiz_259,Quiz,19.0
user_58,Student,attempted,quiz_259,Quiz,
user_58,Student,scored_on,quiz_259,Quiz,16.0
user_59,Student,attempted,quiz_259,Quiz,
user_59,Student,scored_on,quiz_259,Quiz,19.0
user_60,Student,attempted,quiz_259,Quiz,
user_60,Student,scored_on,quiz_259,Quiz,18.0
user_62,Student,attempted,quiz_259,Quiz,
user_62,Student,scored_on,quiz_259,Quiz,17.0
user_63,Student,attempted,quiz_259,Quiz,
user_63,Student,scored_on,quiz_259,Quiz,19.0
user_64,Student,attempted,quiz_259,Quiz,
user_64,Student,scored_on,quiz_259,Quiz,17.0
user_65,Student,attempted,quiz_259,Quiz,
user_65,Student,scored_on,quiz_259,Quiz,15.0
user_66,Student,attempted,quiz_259,Quiz,
user_66,Student,scored_on,quiz_259,Quiz,15.0
user_71,Student,attempted,quiz_259,Quiz,
user_71,Student,scored_on,quiz_259,Quiz,18.0
user_39,Student,attempted,quiz_260,Quiz,
user_39,Student,scored_on,quiz_260,Quiz,18.0
user_40,Student,attempted,quiz_260,Quiz,
user_40,Student,scored_on,quiz_260,Quiz,16.0
user_42,Student,attempted,quiz_260,Quiz,
user_42,Student,scored_on,quiz_260,Quiz,16.0
user_43,Student,attempted,quiz_260,Quiz,
user_43,Student,scored_on,quiz_260,Quiz,17.0
user_44,Student,attempted,quiz_260,Quiz,
user_44,Student,scored_on,quiz_260,Quiz,18.0
user_45,Student,attempted,quiz_260,Quiz,
user_45,Student,scored_on,quiz_260,Quiz,19.0
user_47,Student,attempted,quiz_260,Quiz,
user_47,Student,scored_on,quiz_260,Quiz,18.0
user_48,Student,attempted,quiz_260,Quiz,
user_48,Student,scored_on,quiz_260,Quiz,16.0
user_49,Student,attempted,quiz_260,Quiz,
user_49,Student,scored_on,quiz_260,Quiz,18.0
user_50,Student,attempted,quiz_260,Quiz,
user_50,Student,scored_on,quiz_260,Quiz,19.0
user_52,Student,attempted,quiz_260,Quiz,
user_52,Student,scored_on,quiz_260,Quiz,19.0
user_53,Student,attempted,quiz_260,Quiz,
user_53,Student,scored_on,quiz_260,Quiz,16.0
user_54,Student,attempted,quiz_260,Quiz,
user_54,Student,scored_on,quiz_260,Quiz,19.0
user_55,Student,attempted,quiz_260,Quiz,
user_55,Student,scored_on,quiz_260,Quiz,14.0
user_56,Student,attempted,quiz_260,Quiz,
user_56,Student,scored_on,quiz_260,Quiz,18.0
user_57,Student,attempted,quiz_260,Quiz,
user_57,Student,scored_on,quiz_260,Quiz,18.0
user_58,Student,attempted,quiz_260,Quiz,
user_58,Student,scored_on,quiz_260,Quiz,16.0
user_59,Student,attempted,quiz_260,Quiz,
user_59,Student,scored_on,quiz_260,Quiz,19.0
user_60,Student,attempted,quiz_260,Quiz,
user_60,Student,scored_on,quiz_260,Quiz,19.0
user_62,Student,attempted,quiz_260,Quiz,
user_62,Student,scored_on,quiz_260,Quiz,17.0
user_63,Student,attempted,quiz_260,Quiz,
user_63,Student,scored_on,quiz_260,Quiz,19.0
user_64,Student,attempted,quiz_260,Quiz,
user_64,Student,scored_on,quiz_260,Quiz,13.0
user_65,Student,attempted,quiz_260,Quiz,
user_65,Student,scored_on,quiz_260,Quiz,15.0
user_66,Student,attempted,quiz_260,Quiz,
user_66,Student,scored_on,quiz_260,Quiz,16.0
user_71,Student,attempted,quiz_260,Quiz,
user_71,Student,scored_on,quiz_260,Quiz,18.0
user_39,Student,attempted,quiz_261,Quiz,
user_39,Student,scored_on,quiz_261,Quiz,19.0
user_40,Student,attempted,quiz_261,Quiz,
user_40,Student,scored_on,quiz_261,Quiz,15.0
user_42,Student,attempted,quiz_261,Quiz,
user_42,Student,scored_on,quiz_261,Quiz,16.0
user_43,Student,attempted,quiz_261,Quiz,
user_43,Student,scored_on,quiz_261,Quiz,16.0
user_44,Student,attempted,quiz_261,Quiz,
user_44,Student,scored_on,quiz_261,Quiz,18.0
user_45,Student,attempted,quiz_261,Quiz,
user_45,Student,scored_on,quiz_261,Quiz,18.0
user_47,Student,attempted,quiz_261,Quiz,
user_47,Student,scored_on,quiz_261,Quiz,17.0
user_48,Student,attempted,quiz_261,Quiz,
user_48,Student,scored_on,quiz_261,Quiz,15.0
user_49,Student,attempted,quiz_261,Quiz,
user_49,Student,scored_on,quiz_261,Quiz,20.0
user_50,Student,attempted,quiz_261,Quiz,
user_50,Student,scored_on,quiz_261,Quiz,15.0
user_52,Student,attempted,quiz_261,Quiz,
user_52,Student,scored_on,quiz_261,Quiz,20.0
user_53,Student,attempted,quiz_261,Quiz,
user_53,Student,scored_on,quiz_261,Quiz,16.0
user_54,Student,attempted,quiz_261,Quiz,
user_54,Student,scored_on,quiz_261,Quiz,18.0
user_55,Student,attempted,quiz_261,Quiz,
user_55,Student,scored_on,quiz_261,Quiz,13.0
user_56,Student,attempted,quiz_261,Quiz,
user_56,Student,scored_on,quiz_261,Quiz,19.0
user_57,Student,attempted,quiz_261,Quiz,
user_57,Student,scored_on,quiz_261,Quiz,18.0
user_58,Student,attempted,quiz_261,Quiz,
user_58,Student,scored_on,quiz_261,Quiz,16.0
user_59,Student,attempted,quiz_261,Quiz,
user_59,Student,scored_on,quiz_261,Quiz,19.0
user_60,Student,attempted,quiz_261,Quiz,
user_60,Student,scored_on,quiz_261,Quiz,18.0
user_62,Student,attempted,quiz_261,Quiz,
user_62,Student,scored_on,quiz_261,Quiz,15.0
user_63,Student,attempted,quiz_261,Quiz,
user_63,Student,scored_on,quiz_261,Quiz,18.0
user_64,Student,attempted,quiz_261,Quiz,
user_64,Student,scored_on,quiz_261,Quiz,12.0
user_65,Student,attempted,quiz_261,Quiz,
user_65,Student,scored_on,quiz_261,Quiz,17.0
user_66,Student,attempted,quiz_261,Quiz,
user_66,Student,scored_on,quiz_261,Quiz,13.0
user_71,Student,attempted,quiz_261,Quiz,
user_71,Student,scored_on,quiz_261,Quiz,19.0
user_39,Student,attempted,quiz_262,Quiz,
user_39,Student,scored_on,quiz_262,Quiz,19.0
user_40,Student,attempted,quiz_262,Quiz,
user_40,Student,scored_on,quiz_262,Quiz,15.0
user_42,Student,attempted,quiz_262,Quiz,
user_42,Student,scored_on,quiz_262,Quiz,16.0
user_43,Student,attempted,quiz_262,Quiz,
user_43,Student,scored_on,quiz_262,Quiz,17.0
user_44,Student,attempted,quiz_262,Quiz,
user_44,Student,scored_on,quiz_262,Quiz,19.0
user_45,Student,attempted,quiz_262,Quiz,
user_45,Student,scored_on,quiz_262,Quiz,18.0
user_47,Student,attempted,quiz_262,Quiz,
user_47,Student,scored_on,quiz_262,Quiz,19.0
user_48,Student,attempted,quiz_262,Quiz,
user_48,Student,scored_on,quiz_262,Quiz,17.0
user_49,Student,attempted,quiz_262,Quiz,
user_49,Student,scored_on,quiz_262,Quiz,20.0
user_50,Student,attempted,quiz_262,Quiz,
user_50,Student,scored_on,quiz_262,Quiz,15.0
user_52,Student,attempted,quiz_262,Quiz,
user_52,Student,scored_on,quiz_262,Quiz,18.0
user_53,Student,attempted,quiz_262,Quiz,
user_53,Student,scored_on,quiz_262,Quiz,15.0
user_54,Student,attempted,quiz_262,Quiz,
user_54,Student,scored_on,quiz_262,Quiz,19.0
user_55,Student,attempted,quiz_262,Quiz,
user_55,Student,scored_on,quiz_262,Quiz,13.0
user_56,Student,attempted,quiz_262,Quiz,
user_56,Student,scored_on,quiz_262,Quiz,19.0
user_57,Student,attempted,quiz_262,Quiz,
user_57,Student,scored_on,quiz_262,Quiz,18.0
user_58,Student,attempted,quiz_262,Quiz,
user_58,Student,scored_on,quiz_262,Quiz,15.0
user_59,Student,attempted,quiz_262,Quiz,
user_59,Student,scored_on,quiz_262,Quiz,18.0
user_60,Student,attempted,quiz_262,Quiz,
user_60,Student,scored_on,quiz_262,Quiz,19.0
user_62,Student,attempted,quiz_262,Quiz,
user_62,Student,scored_on,quiz_262,Quiz,16.0
user_63,Student,attempted,quiz_262,Quiz,
user_63,Student,scored_on,quiz_262,Quiz,18.0
user_64,Student,attempted,quiz_262,Quiz,
user_64,Student,scored_on,quiz_262,Quiz,15.0
