entity1,relation,entity2
quiz_229,has_question,question_3242
quiz_229,has_question,question_3243
quiz_229,has_question,question_3244
quiz_229,has_question,question_3245
quiz_229,has_question,question_3246
quiz_229,has_question,question_3247
quiz_229,has_question,question_3248
quiz_229,has_question,question_3249
quiz_229,has_question,question_3250
quiz_229,has_question,question_3251
quiz_229,has_question,question_3252
quiz_229,has_question,question_3253
quiz_229,has_question,question_3254
quiz_229,has_question,question_3255
quiz_229,has_question,question_3256
quiz_229,has_question,question_3257
quiz_229,has_question,question_3258
quiz_229,has_question,question_3259
quiz_229,has_question,question_3260
quiz_229,has_question,question_3261
module_63,has_quiz,quiz_230
quiz_230,has_question,question_3262
quiz_230,has_question,question_3263
quiz_230,has_question,question_3264
quiz_230,has_question,question_3265
quiz_230,has_question,question_3266
quiz_230,has_question,question_3267
quiz_230,has_question,question_3268
quiz_230,has_question,question_3269
quiz_230,has_question,question_3270
quiz_230,has_question,question_3271
quiz_230,has_question,question_3272
quiz_230,has_question,question_3273
quiz_230,has_question,question_3274
quiz_230,has_question,question_3275
quiz_230,has_question,question_3276
quiz_230,has_question,question_3277
quiz_230,has_question,question_3278
quiz_230,has_question,question_3279
quiz_230,has_question,question_3280
quiz_230,has_question,question_3281
module_63,has_quiz,quiz_231
quiz_231,has_question,question_3282
quiz_231,has_question,question_3283
quiz_231,has_question,question_3284
quiz_231,has_question,question_3285
quiz_231,has_question,question_3286
quiz_231,has_question,question_3287
quiz_231,has_question,question_3288
quiz_231,has_question,question_3289
quiz_231,has_question,question_3290
quiz_231,has_question,question_3291
quiz_231,has_question,question_3292
quiz_231,has_question,question_3293
quiz_231,has_question,question_3294
quiz_231,has_question,question_3295
quiz_231,has_question,question_3296
quiz_231,has_question,question_3297
quiz_231,has_question,question_3298
quiz_231,has_question,question_3299
quiz_231,has_question,question_3300
quiz_231,has_question,question_3301
user_70,attempted,quiz_224
user_70,has_score,quiz_224:19.0
user_71,attempted,quiz_224
user_71,has_score,quiz_224:19.0
user_70,attempted,quiz_225
user_70,has_score,quiz_225:18.0
user_71,attempted,quiz_225
user_71,has_score,quiz_225:18.0
user_70,attempted,quiz_226
user_70,has_score,quiz_226:18.0
user_71,attempted,quiz_226
user_71,has_score,quiz_226:18.0
user_70,attempted,quiz_227
user_70,has_score,quiz_227:18.0
user_71,attempted,quiz_227
user_71,has_score,quiz_227:19.0
user_70,attempted,quiz_228
user_70,has_score,quiz_228:19.0
user_71,attempted,quiz_228
user_71,has_score,quiz_228:18.0
user_70,attempted,quiz_229
user_70,has_score,quiz_229:20.0
user_71,attempted,quiz_229
user_71,has_score,quiz_229:18.0
user_70,attempted,quiz_230
user_70,has_score,quiz_230:18.0
user_71,attempted,quiz_230
user_71,has_score,quiz_230:20.0
user_70,attempted,quiz_231
user_70,has_score,quiz_231:18.0
user_71,attempted,quiz_231
user_71,has_score,quiz_231:19.0
course_4,includes,module_64
module_64,has_lesson,lesson_bai-1-tong-quan-ve-mang
module_64,has_lesson,lesson_bai-10-cau-hinh-co-ban-router
module_64,has_lesson,lesson_bai-11-dia-chi-ipv4
module_64,has_lesson,lesson_bai-12-dia-chi-ipv6
module_64,has_lesson,lesson_bai-13-icmp-internet-control-message-protocol
module_64,has_lesson,lesson_bai-14-tang-transport
module_64,has_lesson,lesson_bai-15-tang-application
module_64,has_lesson,lesson_bai-2-cau-hinh-thiet-bi-dau-cuoi-va-switch
module_64,has_lesson,lesson_bai-3-cac-giao-thuc-va-mo-hinh
module_64,has_lesson,lesson_bai-4-tang-physical-vat-lu
module_64,has_lesson,lesson_bai-5-cac-he-co-so-trong-mang-may-tinh
module_64,has_lesson,lesson_bai-6-tang-data-link-lien-ket-du-lieu
module_64,has_lesson,lesson_bai-7-ethernet-switching
module_64,has_lesson,lesson_bai-8-tang-network
module_64,has_lesson,lesson_bai-9-phan-giai-dia-chi
module_64,has_quiz,quiz_232
quiz_232,has_question,question_3302
quiz_232,has_question,question_3303
quiz_232,has_question,question_3304
quiz_232,has_question,question_3305
quiz_232,has_question,question_3306
quiz_232,has_question,question_3307
quiz_232,has_question,question_3308
quiz_232,has_question,question_3309
quiz_232,has_question,question_3310
quiz_232,has_question,question_3311
quiz_232,has_question,question_3312
quiz_232,has_question,question_3313
quiz_232,has_question,question_3314
quiz_232,has_question,question_3315
quiz_232,has_question,question_3316
quiz_232,has_question,question_3317
quiz_232,has_question,question_3318
quiz_232,has_question,question_3319
quiz_232,has_question,question_3320
quiz_232,has_question,question_3321
module_64,has_quiz,quiz_233
quiz_233,has_question,question_3322
quiz_233,has_question,question_3323
quiz_233,has_question,question_3324
quiz_233,has_question,question_3325
quiz_233,has_question,question_3326
quiz_233,has_question,question_3327
quiz_233,has_question,question_3328
quiz_233,has_question,question_3329
quiz_233,has_question,question_3330
quiz_233,has_question,question_3331
quiz_233,has_question,question_3332
quiz_233,has_question,question_3333
quiz_233,has_question,question_3334
quiz_233,has_question,question_3335
quiz_233,has_question,question_3336
quiz_233,has_question,question_3337
quiz_233,has_question,question_3338
quiz_233,has_question,question_3339
quiz_233,has_question,question_3340
quiz_233,has_question,question_3341
module_64,has_quiz,quiz_234
quiz_234,has_question,question_3342
quiz_234,has_question,question_3343
quiz_234,has_question,question_3344
quiz_234,has_question,question_3345
quiz_234,has_question,question_3346
quiz_234,has_question,question_3347
quiz_234,has_question,question_3348
quiz_234,has_question,question_3349
quiz_234,has_question,question_3350
quiz_234,has_question,question_3351
quiz_234,has_question,question_3352
quiz_234,has_question,question_3353
quiz_234,has_question,question_3354
quiz_234,has_question,question_3355
quiz_234,has_question,question_3356
quiz_234,has_question,question_3357
quiz_234,has_question,question_3358
quiz_234,has_question,question_3359
quiz_234,has_question,question_3360
quiz_234,has_question,question_3361
module_64,has_quiz,quiz_235
quiz_235,has_question,question_3362
quiz_235,has_question,question_3363
quiz_235,has_question,question_3364
quiz_235,has_question,question_3365
quiz_235,has_question,question_3366
quiz_235,has_question,question_3367
quiz_235,has_question,question_3368
quiz_235,has_question,question_3369
quiz_235,has_question,question_3370
quiz_235,has_question,question_3371
quiz_235,has_question,question_3372
quiz_235,has_question,question_3373
quiz_235,has_question,question_3374
quiz_235,has_question,question_3375
quiz_235,has_question,question_3376
quiz_235,has_question,question_3377
quiz_235,has_question,question_3378
quiz_235,has_question,question_3379
quiz_235,has_question,question_3380
quiz_235,has_question,question_3381
module_64,has_quiz,quiz_236
quiz_236,has_question,question_3382
quiz_236,has_question,question_3383
quiz_236,has_question,question_3384
quiz_236,has_question,question_3385
quiz_236,has_question,question_3386
quiz_236,has_question,question_3387
quiz_236,has_question,question_3388
quiz_236,has_question,question_3389
quiz_236,has_question,question_3390
quiz_236,has_question,question_3391
quiz_236,has_question,question_3392
quiz_236,has_question,question_3393
quiz_236,has_question,question_3394
quiz_236,has_question,question_3395
quiz_236,has_question,question_3396
quiz_236,has_question,question_3397
quiz_236,has_question,question_3398
quiz_236,has_question,question_3399
quiz_236,has_question,question_3400
quiz_236,has_question,question_3401
module_64,has_quiz,quiz_237
quiz_237,has_question,question_3402
quiz_237,has_question,question_3403
quiz_237,has_question,question_3404
quiz_237,has_question,question_3405
quiz_237,has_question,question_3406
quiz_237,has_question,question_3407
quiz_237,has_question,question_3408
quiz_237,has_question,question_3409
quiz_237,has_question,question_3410
quiz_237,has_question,question_3411
quiz_237,has_question,question_3412
quiz_237,has_question,question_3413
quiz_237,has_question,question_3414
quiz_237,has_question,question_3415
quiz_237,has_question,question_3416
quiz_237,has_question,question_3417
quiz_237,has_question,question_3418
quiz_237,has_question,question_3419
quiz_237,has_question,question_3420
quiz_237,has_question,question_3421
module_64,has_quiz,quiz_238
quiz_238,has_question,question_3422
quiz_238,has_question,question_3423
quiz_238,has_question,question_3424
quiz_238,has_question,question_3425
quiz_238,has_question,question_3426
quiz_238,has_question,question_3427
quiz_238,has_question,question_3428
quiz_238,has_question,question_3429
quiz_238,has_question,question_3430
quiz_238,has_question,question_3431
quiz_238,has_question,question_3432
quiz_238,has_question,question_3433
quiz_238,has_question,question_3434
quiz_238,has_question,question_3435
quiz_238,has_question,question_3436
quiz_238,has_question,question_3437
quiz_238,has_question,question_3438
quiz_238,has_question,question_3439
quiz_238,has_question,question_3440
quiz_238,has_question,question_3441
module_64,has_quiz,quiz_239
quiz_239,has_question,question_3442
quiz_239,has_question,question_3443
quiz_239,has_question,question_3444
quiz_239,has_question,question_3445
quiz_239,has_question,question_3446
quiz_239,has_question,question_3447
quiz_239,has_question,question_3448
quiz_239,has_question,question_3449
quiz_239,has_question,question_3450
quiz_239,has_question,question_3451
quiz_239,has_question,question_3452
quiz_239,has_question,question_3453
quiz_239,has_question,question_3454
quiz_239,has_question,question_3455
quiz_239,has_question,question_3456
quiz_239,has_question,question_3457
quiz_239,has_question,question_3458
quiz_239,has_question,question_3459
quiz_239,has_question,question_3460
quiz_239,has_question,question_3461
module_64,has_quiz,quiz_240
quiz_240,has_question,question_3462
quiz_240,has_question,question_3463
quiz_240,has_question,question_3464
quiz_240,has_question,question_3465
quiz_240,has_question,question_3466
quiz_240,has_question,question_3467
quiz_240,has_question,question_3468
quiz_240,has_question,question_3469
quiz_240,has_question,question_3470
quiz_240,has_question,question_3471
quiz_240,has_question,question_3472
quiz_240,has_question,question_3473
quiz_240,has_question,question_3474
quiz_240,has_question,question_3475
quiz_240,has_question,question_3476
quiz_240,has_question,question_3477
quiz_240,has_question,question_3478
quiz_240,has_question,question_3479
quiz_240,has_question,question_3480
quiz_240,has_question,question_3481
module_64,has_quiz,quiz_241
quiz_241,has_question,question_3482
quiz_241,has_question,question_3483
quiz_241,has_question,question_3484
quiz_241,has_question,question_3485
quiz_241,has_question,question_3486
quiz_241,has_question,question_3487
quiz_241,has_question,question_3488
quiz_241,has_question,question_3489
quiz_241,has_question,question_3490
quiz_241,has_question,question_3491
quiz_241,has_question,question_3492
quiz_241,has_question,question_3493
quiz_241,has_question,question_3494
quiz_241,has_question,question_3495
quiz_241,has_question,question_3496
quiz_241,has_question,question_3497
quiz_241,has_question,question_3498
quiz_241,has_question,question_3499
quiz_241,has_question,question_3500
quiz_241,has_question,question_3501
module_64,has_quiz,quiz_242
quiz_242,has_question,question_3502
quiz_242,has_question,question_3503
quiz_242,has_question,question_3504
quiz_242,has_question,question_3505
quiz_242,has_question,question_3506
quiz_242,has_question,question_3507
quiz_242,has_question,question_3508
quiz_242,has_question,question_3509
quiz_242,has_question,question_3510
quiz_242,has_question,question_3511
quiz_242,has_question,question_3512
quiz_242,has_question,question_3513
quiz_242,has_question,question_3514
quiz_242,has_question,question_3515
quiz_242,has_question,question_3516
quiz_242,has_question,question_3517
quiz_242,has_question,question_3518
quiz_242,has_question,question_3519
quiz_242,has_question,question_3520
quiz_242,has_question,question_3521
module_64,has_quiz,quiz_243
quiz_243,has_question,question_3522
quiz_243,has_question,question_3523
quiz_243,has_question,question_3524
quiz_243,has_question,question_3525
quiz_243,has_question,question_3526
quiz_243,has_question,question_3527
quiz_243,has_question,question_3528
quiz_243,has_question,question_3529
quiz_243,has_question,question_3530
quiz_243,has_question,question_3531
quiz_243,has_question,question_3532
quiz_243,has_question,question_3533
quiz_243,has_question,question_3534
quiz_243,has_question,question_3535
quiz_243,has_question,question_3536
quiz_243,has_question,question_3537
quiz_243,has_question,question_3538
quiz_243,has_question,question_3539
quiz_243,has_question,question_3540
quiz_243,has_question,question_3541
module_64,has_quiz,quiz_244
quiz_244,has_question,question_3542
quiz_244,has_question,question_3543
quiz_244,has_question,question_3544
quiz_244,has_question,question_3545
quiz_244,has_question,question_3546
quiz_244,has_question,question_3547
quiz_244,has_question,question_3548
quiz_244,has_question,question_3549
quiz_244,has_question,question_3550
quiz_244,has_question,question_3551
quiz_244,has_question,question_3552
quiz_244,has_question,question_3553
quiz_244,has_question,question_3554
quiz_244,has_question,question_3555
quiz_244,has_question,question_3556
quiz_244,has_question,question_3557
quiz_244,has_question,question_3558
quiz_244,has_question,question_3559
quiz_244,has_question,question_3560
quiz_244,has_question,question_3561
module_64,has_quiz,quiz_245
quiz_245,has_question,question_3562
quiz_245,has_question,question_3563
quiz_245,has_question,question_3564
quiz_245,has_question,question_3565
quiz_245,has_question,question_3566
quiz_245,has_question,question_3567
quiz_245,has_question,question_3568
quiz_245,has_question,question_3569
quiz_245,has_question,question_3570
quiz_245,has_question,question_3571
quiz_245,has_question,question_3572
quiz_245,has_question,question_3573
quiz_245,has_question,question_3574
quiz_245,has_question,question_3575
quiz_245,has_question,question_3576
quiz_245,has_question,question_3577
quiz_245,has_question,question_3578
quiz_245,has_question,question_3579
quiz_245,has_question,question_3580
quiz_245,has_question,question_3581
module_64,has_quiz,quiz_246
quiz_246,has_question,question_3582
quiz_246,has_question,question_3583
quiz_246,has_question,question_3584
quiz_246,has_question,question_3585
quiz_246,has_question,question_3586
quiz_246,has_question,question_3587
quiz_246,has_question,question_3588
quiz_246,has_question,question_3589
quiz_246,has_question,question_3590
quiz_246,has_question,question_3591
quiz_246,has_question,question_3592
quiz_246,has_question,question_3593
quiz_246,has_question,question_3594
quiz_246,has_question,question_3595
quiz_246,has_question,question_3596
quiz_246,has_question,question_3597
quiz_246,has_question,question_3598
quiz_246,has_question,question_3599
quiz_246,has_question,question_3600
quiz_246,has_question,question_3601
user_70,attempted,quiz_232
user_70,has_score,quiz_232:18.0
user_71,attempted,quiz_232
user_71,has_score,quiz_232:18.0
user_70,attempted,quiz_233
user_70,has_score,quiz_233:19.0
user_71,attempted,quiz_233
user_71,has_score,quiz_233:19.0
user_70,attempted,quiz_234
user_70,has_score,quiz_234:18.0
user_71,attempted,quiz_234
user_71,has_score,quiz_234:18.0
user_70,attempted,quiz_235
user_70,has_score,quiz_235:19.0
user_71,attempted,quiz_235
user_71,has_score,quiz_235:18.0
user_70,attempted,quiz_236
user_70,has_score,quiz_236:18.0
user_71,attempted,quiz_236
user_71,has_score,quiz_236:19.0
user_70,attempted,quiz_237
user_70,has_score,quiz_237:18.0
user_71,attempted,quiz_237
user_71,has_score,quiz_237:18.0
user_70,attempted,quiz_238
user_70,has_score,quiz_238:19.0
user_71,attempted,quiz_238
user_71,has_score,quiz_238:18.0
user_70,attempted,quiz_239
user_70,has_score,quiz_239:18.0
user_71,attempted,quiz_239
user_71,has_score,quiz_239:18.0
user_70,attempted,quiz_240
user_70,has_score,quiz_240:18.0
user_71,attempted,quiz_240
user_71,has_score,quiz_240:19.0
user_70,attempted,quiz_241
user_70,has_score,quiz_241:20.0
user_71,attempted,quiz_241
user_71,has_score,quiz_241:18.0
user_70,attempted,quiz_242
user_70,has_score,quiz_242:19.0
user_71,attempted,quiz_242
user_71,has_score,quiz_242:19.0
user_70,attempted,quiz_243
user_70,has_score,quiz_243:19.0
user_71,attempted,quiz_243
user_71,has_score,quiz_243:19.0
user_70,attempted,quiz_244
user_70,has_score,quiz_244:19.0
user_71,attempted,quiz_244
user_71,has_score,quiz_244:18.0
user_70,attempted,quiz_245
user_70,has_score,quiz_245:19.0
user_71,attempted,quiz_245
user_71,has_score,quiz_245:19.0
user_70,attempted,quiz_246
user_70,has_score,quiz_246:18.0
user_71,attempted,quiz_246
user_71,has_score,quiz_246:19.0
course_4,includes,module_65
module_65,has_lesson,lesson_bai-1-tong-quan-ve-lap-trinh-mang
module_65,has_lesson,lesson_bai-2-quan-lu-cac-luong-nhap-xuat
module_65,has_lesson,lesson_bai-3-lap-trinh-da-tuyen
module_65,has_lesson,lesson_bai-4-quan-lu-dia-chi-ket-noi-mang
module_65,has_lesson,lesson_bai-5-lap-trinh-socket-cho-giao-thuc-tcp
module_65,has_lesson,lesson_bai-6-ky-thuat-da-tien-trinh-va-tuan-tu-hoa-ung-dung-mang
module_65,has_lesson,lesson_bai-7-lap-trinh-socket-cho-giao-thuc-udp
module_65,has_lesson,lesson_bai-8-lap-trinh-multicast
module_65,has_lesson,lesson_bai-9-phan-tan-doi-tuong-trong-java-bang-rmi
module_65,has_quiz,quiz_247
quiz_247,has_question,question_3602
quiz_247,has_question,question_3603
quiz_247,has_question,question_3604
quiz_247,has_question,question_3605
quiz_247,has_question,question_3606
quiz_247,has_question,question_3607
quiz_247,has_question,question_3608
quiz_247,has_question,question_3609
quiz_247,has_question,question_3610
quiz_247,has_question,question_3611
quiz_247,has_question,question_3612
quiz_247,has_question,question_3613
quiz_247,has_question,question_3614
quiz_247,has_question,question_3615
quiz_247,has_question,question_3616
quiz_247,has_question,question_3617
quiz_247,has_question,question_3618
quiz_247,has_question,question_3619
quiz_247,has_question,question_3620
quiz_247,has_question,question_3621
module_65,has_quiz,quiz_248
quiz_248,has_question,question_3622
quiz_248,has_question,question_3623
quiz_248,has_question,question_3624
quiz_248,has_question,question_3625
quiz_248,has_question,question_3626
quiz_248,has_question,question_3627
quiz_248,has_question,question_3628
quiz_248,has_question,question_3629
quiz_248,has_question,question_3630
quiz_248,has_question,question_3631
quiz_248,has_question,question_3632
quiz_248,has_question,question_3633
quiz_248,has_question,question_3634
quiz_248,has_question,question_3635
quiz_248,has_question,question_3636
quiz_248,has_question,question_3637
quiz_248,has_question,question_3638
quiz_248,has_question,question_3639
quiz_248,has_question,question_3640
quiz_248,has_question,question_3641
module_65,has_quiz,quiz_249
quiz_249,has_question,question_3642
quiz_249,has_question,question_3643
quiz_249,has_question,question_3644
quiz_249,has_question,question_3645
quiz_249,has_question,question_3646
quiz_249,has_question,question_3647
quiz_249,has_question,question_3648
quiz_249,has_question,question_3649
quiz_249,has_question,question_3650
quiz_249,has_question,question_3651
quiz_249,has_question,question_3652
quiz_249,has_question,question_3653
quiz_249,has_question,question_3654
quiz_249,has_question,question_3655
quiz_249,has_question,question_3656
quiz_249,has_question,question_3657
quiz_249,has_question,question_3658
quiz_249,has_question,question_3659
quiz_249,has_question,question_3660
quiz_249,has_question,question_3661
module_65,has_quiz,quiz_250
quiz_250,has_question,question_3662
quiz_250,has_question,question_3663
quiz_250,has_question,question_3664
quiz_250,has_question,question_3665
quiz_250,has_question,question_3666
quiz_250,has_question,question_3667
quiz_250,has_question,question_3668
quiz_250,has_question,question_3669
quiz_250,has_question,question_3670
quiz_250,has_question,question_3671
quiz_250,has_question,question_3672
quiz_250,has_question,question_3673
quiz_250,has_question,question_3674
quiz_250,has_question,question_3675
quiz_250,has_question,question_3676
quiz_250,has_question,question_3677
quiz_250,has_question,question_3678
quiz_250,has_question,question_3679
quiz_250,has_question,question_3680
quiz_250,has_question,question_3681
module_65,has_quiz,quiz_251
quiz_251,has_question,question_3682
quiz_251,has_question,question_3683
quiz_251,has_question,question_3684
quiz_251,has_question,question_3685
quiz_251,has_question,question_3686
quiz_251,has_question,question_3687
quiz_251,has_question,question_3688
quiz_251,has_question,question_3689
quiz_251,has_question,question_3690
quiz_251,has_question,question_3691
quiz_251,has_question,question_3692
quiz_251,has_question,question_3693
quiz_251,has_question,question_3694
quiz_251,has_question,question_3695
quiz_251,has_question,question_3696
quiz_251,has_question,question_3697
quiz_251,has_question,question_3698
quiz_251,has_question,question_3699
quiz_251,has_question,question_3700
quiz_251,has_question,question_3701
module_65,has_quiz,quiz_252
quiz_252,has_question,question_3702
quiz_252,has_question,question_3703
quiz_252,has_question,question_3704
quiz_252,has_question,question_3705
quiz_252,has_question,question_3706
quiz_252,has_question,question_3707
quiz_252,has_question,question_3708
quiz_252,has_question,question_3709
quiz_252,has_question,question_3710
quiz_252,has_question,question_3711
quiz_252,has_question,question_3712
quiz_252,has_question,question_3713
quiz_252,has_question,question_3714
quiz_252,has_question,question_3715
quiz_252,has_question,question_3716
quiz_252,has_question,question_3717
quiz_252,has_question,question_3718
quiz_252,has_question,question_3719
quiz_252,has_question,question_3720
quiz_252,has_question,question_3721
module_65,has_quiz,quiz_253
quiz_253,has_question,question_3722
quiz_253,has_question,question_3723
quiz_253,has_question,question_3724
quiz_253,has_question,question_3725
quiz_253,has_question,question_3726
quiz_253,has_question,question_3727
quiz_253,has_question,question_3728
quiz_253,has_question,question_3729
quiz_253,has_question,question_3730
quiz_253,has_question,question_3731
quiz_253,has_question,question_3732
quiz_253,has_question,question_3733
quiz_253,has_question,question_3734
quiz_253,has_question,question_3735
quiz_253,has_question,question_3736
quiz_253,has_question,question_3737
quiz_253,has_question,question_3738
quiz_253,has_question,question_3739
module_65,has_quiz,quiz_254
quiz_254,has_question,question_3740
quiz_254,has_question,question_3741
quiz_254,has_question,question_3742
quiz_254,has_question,question_3743
quiz_254,has_question,question_3744
quiz_254,has_question,question_3745
quiz_254,has_question,question_3746
quiz_254,has_question,question_3747
quiz_254,has_question,question_3748
quiz_254,has_question,question_3749
quiz_254,has_question,question_3750
quiz_254,has_question,question_3751
quiz_254,has_question,question_3752
quiz_254,has_question,question_3753
quiz_254,has_question,question_3754
quiz_254,has_question,question_3755
quiz_254,has_question,question_3756
quiz_254,has_question,question_3757
quiz_254,has_question,question_3758
quiz_254,has_question,question_3759
module_65,has_quiz,quiz_255
quiz_255,has_question,question_3760
quiz_255,has_question,question_3761
quiz_255,has_question,question_3762
quiz_255,has_question,question_3763
quiz_255,has_question,question_3764
quiz_255,has_question,question_3765
quiz_255,has_question,question_3766
quiz_255,has_question,question_3767
quiz_255,has_question,question_3768
quiz_255,has_question,question_3769
quiz_255,has_question,question_3770
quiz_255,has_question,question_3771
quiz_255,has_question,question_3772
quiz_255,has_question,question_3773
quiz_255,has_question,question_3774
quiz_255,has_question,question_3775
quiz_255,has_question,question_3776
quiz_255,has_question,question_3777
quiz_255,has_question,question_3778
quiz_255,has_question,question_3779
user_71,attempted,quiz_247
user_71,has_score,quiz_247:18.0
user_71,attempted,quiz_248
user_71,has_score,quiz_248:19.0
user_71,attempted,quiz_249
user_71,has_score,quiz_249:19.0
user_71,attempted,quiz_250
user_71,has_score,quiz_250:18.0
user_71,attempted,quiz_251
user_71,has_score,quiz_251:18.0
user_71,attempted,quiz_252
user_71,has_score,quiz_252:19.0
user_71,attempted,quiz_253
user_71,has_score,quiz_253:2.0
user_71,attempted,quiz_254
user_71,has_score,quiz_254:18.0
user_71,attempted,quiz_255
user_71,has_score,quiz_255:19.0
course_4,includes,module_66
module_66,has_lesson,lesson_bai-1-tong-quan-ve-bao-mat-thong-tin
module_66,has_lesson,lesson_bai-2-ma-hoa-doi-xung-co-dien
module_66,has_lesson,lesson_bai-3-ma-hoa-doi-xung-hien-dai
module_66,has_lesson,lesson_bai-4-ma-hoa-khoa-cong-khai-rsa
module_66,has_lesson,lesson_bai-5-quan-lu-khoa-dung-ma-khoa-cong-khai
module_66,has_lesson,lesson_bai-6-ma-chung-thuc-thong-diep-va-ham-bam
module_66,has_lesson,lesson_bai-7-bao-mat-mang-noi-bo-va-an-toan-ip
module_66,has_lesson,lesson_bai-8-bao-mat-web-va-mail
module_66,has_lesson,lesson_bai-9-ung-dung-kiem-soat-truy-cap-aaa-tacacs+-radius
module_66,has_quiz,quiz_256
quiz_256,has_question,question_3780
quiz_256,has_question,question_3781
quiz_256,has_question,question_3782
quiz_256,has_question,question_3783
quiz_256,has_question,question_3784
quiz_256,has_question,question_3785
quiz_256,has_question,question_3786
quiz_256,has_question,question_3787
quiz_256,has_question,question_3788
quiz_256,has_question,question_3789
quiz_256,has_question,question_3790
quiz_256,has_question,question_3791
quiz_256,has_question,question_3792
quiz_256,has_question,question_3793
quiz_256,has_question,question_3794
quiz_256,has_question,question_3795
quiz_256,has_question,question_3796
quiz_256,has_question,question_3797
quiz_256,has_question,question_3798
quiz_256,has_question,question_3799
module_66,has_quiz,quiz_257
quiz_257,has_question,question_3800
quiz_257,has_question,question_3801
quiz_257,has_question,question_3802
quiz_257,has_question,question_3803
quiz_257,has_question,question_3804
quiz_257,has_question,question_3805
quiz_257,has_question,question_3806
quiz_257,has_question,question_3807
quiz_257,has_question,question_3808
quiz_257,has_question,question_3809
quiz_257,has_question,question_3810
quiz_257,has_question,question_3811
quiz_257,has_question,question_3812
quiz_257,has_question,question_3813
quiz_257,has_question,question_3814
quiz_257,has_question,question_3815
quiz_257,has_question,question_3816
quiz_257,has_question,question_3817
quiz_257,has_question,question_3818
quiz_257,has_question,question_3819
module_66,has_quiz,quiz_258
quiz_258,has_question,question_3820
quiz_258,has_question,question_3821
quiz_258,has_question,question_3822
quiz_258,has_question,question_3823
quiz_258,has_question,question_3824
quiz_258,has_question,question_3825
quiz_258,has_question,question_3826
quiz_258,has_question,question_3827
quiz_258,has_question,question_3828
quiz_258,has_question,question_3829
quiz_258,has_question,question_3830
quiz_258,has_question,question_3831
quiz_258,has_question,question_3832
quiz_258,has_question,question_3833
quiz_258,has_question,question_3834
quiz_258,has_question,question_3835
quiz_258,has_question,question_3836
quiz_258,has_question,question_3837
quiz_258,has_question,question_3838
quiz_258,has_question,question_3839
module_66,has_quiz,quiz_259
quiz_259,has_question,question_3840
quiz_259,has_question,question_3841
quiz_259,has_question,question_3842
quiz_259,has_question,question_3843
quiz_259,has_question,question_3844
quiz_259,has_question,question_3845
quiz_259,has_question,question_3846
quiz_259,has_question,question_3847
quiz_259,has_question,question_3848
quiz_259,has_question,question_3849
quiz_259,has_question,question_3850
quiz_259,has_question,question_3851
quiz_259,has_question,question_3852
quiz_259,has_question,question_3853
quiz_259,has_question,question_3854
quiz_259,has_question,question_3855
quiz_259,has_question,question_3856
quiz_259,has_question,question_3857
quiz_259,has_question,question_3858
quiz_259,has_question,question_3859
module_66,has_quiz,quiz_260
quiz_260,has_question,question_3860
quiz_260,has_question,question_3861
quiz_260,has_question,question_3862
quiz_260,has_question,question_3863
quiz_260,has_question,question_3864
quiz_260,has_question,question_3865
quiz_260,has_question,question_3866
quiz_260,has_question,question_3867
quiz_260,has_question,question_3868
quiz_260,has_question,question_3869
quiz_260,has_question,question_3870
quiz_260,has_question,question_3871
quiz_260,has_question,question_3872
quiz_260,has_question,question_3873
quiz_260,has_question,question_3874
quiz_260,has_question,question_3875
quiz_260,has_question,question_3876
quiz_260,has_question,question_3877
quiz_260,has_question,question_3878
quiz_260,has_question,question_3879
module_66,has_quiz,quiz_261
quiz_261,has_question,question_3880
quiz_261,has_question,question_3881
quiz_261,has_question,question_3882
quiz_261,has_question,question_3883
quiz_261,has_question,question_3884
quiz_261,has_question,question_3885
quiz_261,has_question,question_3886
quiz_261,has_question,question_3887
quiz_261,has_question,question_3888
quiz_261,has_question,question_3889
quiz_261,has_question,question_3890
quiz_261,has_question,question_3891
quiz_261,has_question,question_3892
quiz_261,has_question,question_3893
quiz_261,has_question,question_3894
quiz_261,has_question,question_3895
quiz_261,has_question,question_3896
quiz_261,has_question,question_3897
quiz_261,has_question,question_3898
quiz_261,has_question,question_3899
module_66,has_quiz,quiz_262
quiz_262,has_question,question_3900
quiz_262,has_question,question_3901
quiz_262,has_question,question_3902
quiz_262,has_question,question_3903
quiz_262,has_question,question_3904
quiz_262,has_question,question_3905
quiz_262,has_question,question_3906
quiz_262,has_question,question_3907
quiz_262,has_question,question_3908
quiz_262,has_question,question_3909
quiz_262,has_question,question_3910
quiz_262,has_question,question_3911
quiz_262,has_question,question_3912
quiz_262,has_question,question_3913
quiz_262,has_question,question_3914
quiz_262,has_question,question_3915
quiz_262,has_question,question_3916
quiz_262,has_question,question_3917
quiz_262,has_question,question_3918
quiz_262,has_question,question_3919
module_66,has_quiz,quiz_263
quiz_263,has_question,question_3920
quiz_263,has_question,question_3921
quiz_263,has_question,question_3922
quiz_263,has_question,question_3923
quiz_263,has_question,question_3924
quiz_263,has_question,question_3925
quiz_263,has_question,question_3926
quiz_263,has_question,question_3927
quiz_263,has_question,question_3928
quiz_263,has_question,question_3929
quiz_263,has_question,question_3930
quiz_263,has_question,question_3931
quiz_263,has_question,question_3932
quiz_263,has_question,question_3933
quiz_263,has_question,question_3934
quiz_263,has_question,question_3935
quiz_263,has_question,question_3936
